TRACT,ZIP,RES_RATIO,IMPACTED
36081010400,11419,0.822946175637393,FALSE
36081010500,11105,1,FALSE
36081010600,11419,0.896069868995633,FALSE
36081010701,11105,0,FALSE
36081010800,11419,1,FALSE
36081011000,11419,0.671031096563011,FALSE
36081011100,11105,1,FALSE
36081011200,11416,0.527777777777777,FALSE
36081011300,11105,1,FALSE
36081011400,11416,0.950757575757575,FALSE
36081011500,11105,0.980010804970286,FALSE
36081011600,11416,0.957219251336898,FALSE
36081011700,11105,0.960536113179448,FALSE
36081011800,11419,1,FALSE
36081011900,11105,1,FALSE
36081012000,11419,1,FALSE
36081012100,11105,1,FALSE
36081012200,11418,1,FALSE
36081012301,11105,0.995876288659793,FALSE
36081012400,11418,1,FALSE
36081012500,11102,0.843076923076923,FALSE
36081012601,11418,1,FALSE
36081012602,11418,1,FALSE
36081012800,11418,1,FALSE
36081013000,11418,1,FALSE
36081013200,11418,0.7,FALSE
36081013400,11415,0.68892096715987,FALSE
36081013500,11105,0.817226890756302,FALSE
36081013600,11415,1,FALSE
36081013700,11105,0.989312977099236,FALSE
36081013800,11415,0.994240460763138,FALSE
36081014000,11415,0.935246504782928,FALSE
36081014100,11103,1,FALSE
36081014201,11418,1,FALSE
36081014202,11418,1,FALSE
36081014300,11103,1,FALSE
36081014400,11418,1,FALSE
36081014500,11103,1,FALSE
36081014700,11103,1,FALSE
36081014800,11419,1,FALSE
36081014900,11103,1,FALSE
36081015000,11419,1,FALSE
36081015100,11103,1,FALSE
36081015200,11419,1,FALSE
36081015300,11103,1,FALSE
36081015400,11419,1,FALSE
36081015500,11103,0.997722095671981,FALSE
36081015600,11419,1,FALSE
36081015700,11103,0.517543859649122,FALSE
36081015801,11419,0.982167352537722,FALSE
36081015802,11419,1,FALSE
36081015900,11103,0.552509489666807,FALSE
36081016100,11103,0.986547085201793,FALSE
36081016300,11377,0.91860465116279,FALSE
36081016400,11419,0.876755070202808,FALSE
36081016600,11420,0.67024128686327,FALSE
36081016800,11420,1,FALSE
36081016900,11104,0.590629436819687,FALSE
36081017000,11420,1,FALSE
36081017100,11104,0,FALSE
36081017100,11101,0,FALSE
36081017200,11420,1,FALSE
36081017400,11420,1,FALSE
36081017600,11420,1,FALSE
36081017800,11420,1,FALSE
36081017900,11104,0.995294117647058,FALSE
36081018000,11420,1,FALSE
36081018101,11104,1,FALSE
36081018102,11104,1,FALSE
36081018200,11436,1,FALSE
36081018300,11104,0.981801066834013,FALSE
36081018401,11436,0.729914529914529,TRUE
36081018402,11436,0.961254612546125,TRUE
36081018501,11377,0.684844641724793,FALSE
36081018502,11377,0.606172839506172,FALSE
36081018600,11436,1,FALSE
36081018700,11104,0.521303258145363,FALSE
36081018800,11436,1,FALSE
36081018900,11104,0.652535328345802,FALSE
36081019000,11436,0.63915547024952,TRUE
36081019200,11436,0.772563176895306,FALSE
36081019400,11435,0.95619335347432,FALSE
36081019600,11435,1,FALSE
36081019800,11435,1,FALSE
36081019900,11101,1,FALSE
36081020200,11435,1,FALSE
36081020400,11435,0.998198198198198,TRUE
36081020500,11377,0.760714285714285,FALSE
36081020600,11435,1,FALSE
36081020800,11435,1,TRUE
36081021200,11435,1,FALSE
36081021400,11435,1,FALSE
36081021600,11415,0.820739106453392,FALSE
36081021900,11378,1,FALSE
36081022001,11435,1,FALSE
36081022002,11435,1,FALSE
36081022900,11378,0,FALSE
36081022900,11377,0,FALSE
36081023000,11432,0.915343915343915,FALSE
36081023200,11435,1,FALSE
36081023500,11377,1,FALSE
36081023600,11432,0.984722222222222,FALSE
36081023800,11435,1,FALSE
36081024000,11435,0.633018867924528,FALSE
36081024300,11377,1,FALSE
36081024500,11377,1,FALSE
36081024600,11433,0,TRUE
36081024600,11451,0,TRUE
36081024700,11377,1,FALSE
36081024900,11377,1,FALSE
36081025100,11377,1,FALSE
36081025301,11104,0.868884540117416,FALSE
36081025302,11377,1,FALSE
36081025400,11433,0.98074074074074,TRUE
36081025500,11377,1,FALSE
36081025700,11377,1,FALSE
36081025800,11433,1,FALSE
36081025900,11377,1,FALSE
36081026000,11433,0.946298984034833,TRUE
36081026100,11377,1,FALSE
36081026200,11433,0.97471910112359506,TRUE
36081026300,11377,1,FALSE
36081026400,11433,0.989675516224188,FALSE
36081026500,11377,0.914664457332228,TRUE
36081026600,11433,0.60621761658031,FALSE
36081026700,11373,0.998373983739837,TRUE
36081026901,11373,0.996582365003417,TRUE
36081026902,11373,1,FALSE
36081027000,11433,0.877598152424942,TRUE
36081027100,11373,1,TRUE
36081027200,11434,1,FALSE
36081027300,11372,0.979862700228832,FALSE
36081027400,11434,1,FALSE
36081027500,11372,1,FALSE
36081027600,11434,1,FALSE
36081027700,11372,1,FALSE
36081027800,11434,1,FALSE
36081027900,11372,1,FALSE
36081028000,11434,1,FALSE
36081028100,11372,1,FALSE
36081028200,11434,1,FALSE
36081028300,11372,1,FALSE
36081028400,11434,1,FALSE
36081028500,11372,1,FALSE
36081028700,11372,1,FALSE
36081028800,11434,1,FALSE
36081028900,11372,1,FALSE
36081029100,11372,0.938665561541649,FALSE
36081029300,11377,1,FALSE
36081029400,11434,1,FALSE
36081029500,11377,1,FALSE
36081029700,11377,0.907335907335907,FALSE
36081029900,11377,0,FALSE
36081029900,11370,0,FALSE
36081030600,11434,1,FALSE
36081030902,11370,0.677826564215148,FALSE
36081030903,11370,0.993247391037446,FALSE
36081030904,11370,1,FALSE
36081031700,11370,1,FALSE
36081032000,11434,0.527426160337552,TRUE
36081032700,11370,0.942577030812324,FALSE
36081032800,11413,0.972477064220183,TRUE
36081032900,11369,0.652229299363057,FALSE
36081033000,11413,0.507878787878787,TRUE
36081033100,11371,0.970588235294117,FALSE
36081033401,11434,1,FALSE
36081033402,11434,1,FALSE
36081033700,11369,0.483362521891418,FALSE
36081033900,11369,0.917647058823529,FALSE
36081034700,11369,1,FALSE
36081035100,11369,0.953058321479374,FALSE
36081035200,11434,0.503924646781789,TRUE
36081035300,11369,0.973776223776223,FALSE
36081035700,11369,1,FALSE
36081035800,11413,1,FALSE
36081036100,11369,0.99646017699115,FALSE
36081036300,11369,0.928961748633879,FALSE
36081036500,11369,0.932318104906937,FALSE
36081036600,11434,0.566433566433566,TRUE
36081036700,11369,1,FALSE
36081036800,11434,1,FALSE
36081037100,11369,1,FALSE
36081037300,11369,0.859550561797752,FALSE
36081037500,11368,0.943925233644859,FALSE
36081037600,11412,0.551330798479087,FALSE
36081037700,11368,1,FALSE
36081037900,11368,1,FALSE
36081038100,11368,1,FALSE
36081038301,11368,1,FALSE
36081038302,11367,0,FALSE
36081038302,11355,0,FALSE
36081038302,11375,0,FALSE
36081038302,11368,0,FALSE
36081038400,11412,0.7953216374269,FALSE
36081039400,11412,1,FALSE
36081039800,11412,1,FALSE
36081039900,11368,1,FALSE
36081040000,11412,1,FALSE
36081040100,11368,1,FALSE
36081040200,11412,1,FALSE
36081040300,11368,1,FALSE
36081040400,11412,0.53440150801131,FALSE
36081040500,11368,1,FALSE
36081040700,11368,1,FALSE
36081040900,11368,1,FALSE
36081041100,11368,1,FALSE
36081041300,11368,1,FALSE
36081041400,11433,1,FALSE
36081041500,11368,1,FALSE
36081042400,11433,0.615050651230101,TRUE
36081042600,11434,1,TRUE
36081042700,11368,1,FALSE
36081043200,11434,1,FALSE
36081043400,11433,1,FALSE
36081043701,11368,1,FALSE
36081043702,11368,1,FALSE
36081043900,11368,1,FALSE
36081044000,11433,1,FALSE
36081044301,11368,1,FALSE
36081044302,11368,0.917387127761767,TRUE
36081044400,11433,0.916568742655699,TRUE
36081044601,11432,1,TRUE
36081044602,11431,0.584411676196208,FALSE
36081044800,11432,1,FALSE
36081045000,11432,1,FALSE
36081045200,11432,1,FALSE
36081045400,11432,1,FALSE
36081045500,11368,0.799243726366448,TRUE
36081045600,11432,1,FALSE
36081045700,11373,1,FALSE
36081045800,11432,1,FALSE
36081045900,11373,1,FALSE
36081046000,11432,1,FALSE
36081046100,11373,0.927680798004987,TRUE
36081046200,11432,1,FALSE
36081046300,11373,0.968181818181818,TRUE
36081046400,11432,1,FALSE
36081046500,11373,0.917857142857142,TRUE
36081046600,11432,1,FALSE
36081046700,11373,1,TRUE
36081046800,11432,0.763953488372093,FALSE
36081046900,11373,1,TRUE
36081047000,11423,0.979933110367892,FALSE
36081047100,11373,1,FALSE
36081047200,11432,0.972201901975128,FALSE
36081047300,11373,1,FALSE
36081047500,11373,1,FALSE
36081047600,11423,0.993273542600896,FALSE
36081047800,11423,0.842391304347826,FALSE
36081047900,11373,1,FALSE
36081048000,11423,0.967935871743486,FALSE
36081048100,11373,0.867315573770491,TRUE
36081048200,11423,1,FALSE
36081048300,11373,0.52125,TRUE
36081048400,11423,0.940253920836445,FALSE
36081048500,11373,0.973751058425063,TRUE
36081048900,11377,1,TRUE
36081049200,11427,0.997631734754292,FALSE
36081049301,11378,0.772811918063314,FALSE
36081049302,11378,1,TRUE
36081049500,11378,0.919753086419753,FALSE
36081049600,11428,1,FALSE
36081049700,11378,0.881284916201117,TRUE
36081049900,11373,1,FALSE
36081050000,11423,1,FALSE
36081050201,11423,0.949101796407185,FALSE
36081050202,11423,0.93188854489164,FALSE
36081050400,11412,1,FALSE
36081050500,11379,0.853448275862068,FALSE
36081050600,11412,1,FALSE
36081050700,11379,1,FALSE
36081050800,11412,1,FALSE
36081051000,11423,0.434343434343434,FALSE
36081051100,11378,1,FALSE
36081051200,11429,0.536206896551724,FALSE
36081051300,11378,0.896363636363636,FALSE
36081051500,11378,0.962062256809338,FALSE
36081051600,11429,0.707158351409978,FALSE
36081051700,11378,1,FALSE
36081051800,11412,1,FALSE
36081052000,11412,1,FALSE
36081052100,11378,1,FALSE
36081052200,11412,1,FALSE
36081052400,11412,1,FALSE
36081052500,11378,1,FALSE
36081052600,11412,1,FALSE
36081052800,11412,1,FALSE
36081053000,11412,1,FALSE
36081053100,11378,1,FALSE
36081053200,11412,0.826359832635983,FALSE
36081053401,11411,0.874493927125506,FALSE
36081053500,11378,0.898507462686567,TRUE
36081053601,11429,0.997630331753554,FALSE
36081053800,11429,1,FALSE
36081053900,11385,1,FALSE
36081054000,11429,0.994071146245059,FALSE
36081054200,11428,1,FALSE
36081054500,11385,1,FALSE
36081054700,11385,1,FALSE
36081054800,11427,0.991023339317773,FALSE
36081054900,11385,1,FALSE
36081055100,11385,1,FALSE
36081055200,11427,1,FALSE
36081055300,11385,1,FALSE
36081055400,11428,0.538575667655786,FALSE
36081055500,11385,1,FALSE
36081055600,11427,0.686106346483704,FALSE
36081055700,11386,0.543087971274685,TRUE
36081055800,11428,1,FALSE
36081055900,11385,1,FALSE
36081056000,11428,0.985074626865671,FALSE
36081056100,11385,1,FALSE
36081056200,11428,0.986666666666666,FALSE
36081056400,11428,0.97119341563786,FALSE
36081056500,11385,1,FALSE
36081056600,11428,1,FALSE
36081056700,11385,1,FALSE
36081056800,11429,0.882497945768282,FALSE
36081057700,11385,1,FALSE
36081057900,11385,1,FALSE
36081058000,11429,1,FALSE
36081058100,11385,1,FALSE
36081058200,11429,1,FALSE
36081058300,11385,1,FALSE
36081058500,11385,1,FALSE
36081058700,11385,1,FALSE
36081058900,11385,1,FALSE
36081059000,11411,0.8328173374613,FALSE
36081059100,11385,1,FALSE
36081059200,11411,0.498746867167919,FALSE
36081059300,11385,1,FALSE
36081059400,11411,1,FALSE
36081059500,11378,0.505957108816521,TRUE
36081059600,11411,1,FALSE
36081059800,11411,1,FALSE
36081059900,11378,1,FALSE
36081060000,11411,1,FALSE
36081060100,11378,0.889473684210526,TRUE
36081060300,11379,0.9875,TRUE
36081060600,11411,1,FALSE
36081060701,11379,0,FALSE
36081060701,11378,0,FALSE
36081060800,11411,1,FALSE
36081061000,11411,0.994202898550724,FALSE
36081061200,11411,1,FALSE
36081061301,11385,0.828590785907859,TRUE
36081061302,11379,0,FALSE
36081061400,11411,1,FALSE
36081061601,11422,0.763993948562783,FALSE
36081061602,11422,1,FALSE
36081061800,11422,0.520607375271149,FALSE
36081061900,11379,0.990361445783132,TRUE
36081062000,11413,0.97228144989339,FALSE
36081062100,11379,0.958333333333333,TRUE
36081062200,11411,1,FALSE
36081062300,11385,1,FALSE
36081062500,11385,1,FALSE
36081062600,11413,1,FALSE
36081062700,11385,1,FALSE
36081062900,11385,1,FALSE
36081063000,11413,1,FALSE
36081063200,11413,0.873287671232876,FALSE
36081063301,11385,1,FALSE
36081063302,11385,1,FALSE
36081063500,11385,1,FALSE
36081063700,11385,0.960621761658031,TRUE
36081063800,11422,0.983588621444201,FALSE
36081063900,11385,1,FALSE
36081064101,11421,1,FALSE
36081064102,11421,0,FALSE
36081064500,11375,1,FALSE
36081064600,11413,0.728770595690747,FALSE
36081065000,11413,0.831099195710455,FALSE
36081065400,11422,1,FALSE
36081065501,11379,0,FALSE
36081065600,11422,1,FALSE
36081065702,11379,1,FALSE
36081065703,11379,1,FALSE
36081065900,11379,1,FALSE
36081066000,11422,1,FALSE
36081066100,11379,1,FALSE
36081066300,11379,1,FALSE
36081066400,11422,1,FALSE
36081066501,11379,1,FALSE
36081066701,11378,0.937185929648241,FALSE
36081066900,11379,0.598245614035087,FALSE
36081067100,11379,1,FALSE
36081067700,11379,1,FALSE
36081067900,11379,0.830562659846547,FALSE
36081068000,11413,1,FALSE
36081068200,11413,1,FALSE
36081068300,11373,1,FALSE
36081068700,11374,0.895747083176514,TRUE
36081069000,11413,1,FALSE
36081069300,11374,1,FALSE
36081069400,11413,0.546583850931677,FALSE
36081069500,11374,1,FALSE
36081069701,11374,1,FALSE
36081069702,11374,1,FALSE
36081070300,11374,1,FALSE
36081070700,11375,1,FALSE
36081070900,11375,1,FALSE
36081071100,11375,0.836784741144414,FALSE
36081071303,11375,1,FALSE
36081071304,11374,0.70852570021545,FALSE
36081071305,11375,1,FALSE
36081071306,11374,0.844889206576125,FALSE
36081071600,11430,1,FALSE
36081071701,11374,1,FALSE
36081071702,11374,1,FALSE
36081071900,11375,0.696245733788395,FALSE
36081072100,11374,0.740603056588186,FALSE
36081072300,11375,1,FALSE
36081072900,11375,1,FALSE
36081073100,11375,1,FALSE
36081073700,11375,1,FALSE
36081073900,11375,1,FALSE
36081074100,11375,1,FALSE
36081074300,11375,1,FALSE
36081074500,11375,1,FALSE
36081074700,11375,1,FALSE
36081074900,11375,1,FALSE
36081075701,11375,1,FALSE
36081075702,11375,1,FALSE
36081076901,11375,1,FALSE
36081076902,11375,1,FALSE
36081077300,11415,0.740439381611065,FALSE
36081077500,11415,0.88019801980198,FALSE
36081077902,11367,1,FALSE
36081077903,11367,1,FALSE
36081077904,11367,0.992320129345189,FALSE
36081077905,11435,0.48922902494331,FALSE
36081077906,11367,1,FALSE
36081077907,11367,1,FALSE
36081077908,11367,0.966173361522198,FALSE
36081078800,11436,1,FALSE
36081079000,11436,1,FALSE
36081079200,11436,1,FALSE
36081079701,11355,1,FALSE
36081079702,11355,1,FALSE
36081079900,11355,1,FALSE
36081080301,11355,1,FALSE
36081080302,11367,1,FALSE
36081080900,11367,1,FALSE
36081081400,11420,1,FALSE
36081081800,11420,1,FALSE
36081083700,11355,0.897110641296687,FALSE
36081083800,11420,1,FALSE
36081084000,11420,1,FALSE
36081084500,11355,1,FALSE
36081084601,11420,1,FALSE
36081084602,11420,1,FALSE
36081084900,11355,0.571489634537294,FALSE
36081085300,11355,0.99906976744186,FALSE
36081085500,11355,0.789662598707824,FALSE
36081085700,11355,1,FALSE
36081085900,11355,1,FALSE
36081086100,11355,1,FALSE
36081086300,11355,0.603220035778175,FALSE
36081086400,11417,0.887096774193548,FALSE
36081086500,11354,1,FALSE
36081086900,11354,1,FALSE
36081087100,11354,0.930602006688963,FALSE
36081088400,11414,0.987223168654173,FALSE
36081088901,11354,0.930262045646661,FALSE
36081089200,11414,1,FALSE
36081090700,11356,0.640826873385012,FALSE
36081091601,11697,1,FALSE
36081091602,11697,1,FALSE
36081091800,11694,1,FALSE
36081091900,11356,0.544087491455912,FALSE
36081092200,11694,1,FALSE
36081092500,11356,1,FALSE
36081092800,11694,1,FALSE
36081092900,11356,1,FALSE
36081093401,11694,1,FALSE
36081093402,11694,1,FALSE
36081093800,11694,1,FALSE
36081093900,11356,1,FALSE
36081094201,11694,0.684330052990158,FALSE
36081094202,11693,0.783603431839847,FALSE
36081094203,11693,0.795596330275229,FALSE
36081094500,11356,0.509908536585365,FALSE
36081094700,11356,1,FALSE
36081095400,11692,1,FALSE
36081096400,11692,1,FALSE
36081097202,11692,1,FALSE
36081097203,11691,0.615290768605124,FALSE
36081097204,11692,0.733870967741935,FALSE
36081097300,11357,1,FALSE
36081098100,11357,1,FALSE
36081098700,11357,1,FALSE
36081099100,11357,1,FALSE
36081099200,11691,1,FALSE
36081099701,11360,0.645768025078369,FALSE
36081099703,11360,1,FALSE
36081099704,11360,1,FALSE
36081099705,11360,1,FALSE
36081099801,11691,1,FALSE
36081099802,11691,1,FALSE
36081099900,11359,0,FALSE
36081100801,11691,1,FALSE
36081100802,11691,1,FALSE
36081101001,11691,1,FALSE
36081101002,11691,0.998301726577979,FALSE
36081101700,11357,0.983756345177664,FALSE
36081102900,11357,1,FALSE
36081103201,11691,1,FALSE
36081103202,11691,0.999440402909904,FALSE
36081103300,11357,1,FALSE
36081103900,11357,1,FALSE
36081104700,11354,0.728179551122194,FALSE
36081105900,11354,0.476461038961038,FALSE
36081107201,11693,1,FALSE
36081107202,11693,0,FALSE
36081108500,11360,0.561503416856492,FALSE
36081109300,11360,0.824101068999028,FALSE
36081109700,11361,1,FALSE
36081109900,11361,0.666077738515901,FALSE
36081111300,11361,1,FALSE
36081112300,11361,1,FALSE
36081112900,11361,1,FALSE
36081113300,11361,0.99090909090909,FALSE
36081113900,11358,0.996246246246246,FALSE
36081114100,11358,1,FALSE
36081114700,11358,1,FALSE
36081115100,11354,0.602179836512261,FALSE
36081115500,11354,1,FALSE
36081115700,11354,1,FALSE
36081115900,11354,1,FALSE
36081116100,11354,1,FALSE
36081116300,11354,0.814612868047982,FALSE
36081116700,11355,0.736379613356766,FALSE
36081117100,11358,0.862003780718336,FALSE
36081117500,11358,1,FALSE
36081118100,11358,0.961479198767334,FALSE
36081118500,11358,0.947454844006568,FALSE
36081118700,11355,1,FALSE
36081118900,11355,1,FALSE
36081119100,11358,0.861797752808988,FALSE
36081119300,11358,1,FALSE
36081119500,11358,1,FALSE
36081119900,11355,0.599483204134366,FALSE
36081120100,11355,1,FALSE
36081120300,11355,0.997252747252747,FALSE
36081120500,11355,1,FALSE
36081120700,11358,0.681426814268142,FALSE
36081121100,11365,0,FALSE
36081121500,11365,0.595870206489675,FALSE
36081122300,11365,1,FALSE
36081122701,11365,1,FALSE
36081122702,11367,0.599191770756796,FALSE
36081124100,11366,0.763247863247863,FALSE
36081124700,11366,0.64877161055505,FALSE
36081125700,11366,0.946843853820598,FALSE
36081126500,11432,0.982421875,FALSE
36081126700,11432,0.795306388526727,FALSE
36081127700,11432,0.735897435897435,FALSE
36081128300,11366,0,FALSE
36081129102,11427,0.835303388494877,FALSE
36081129103,11364,1,FALSE
36081129104,11364,1,FALSE
36081130100,11427,1,FALSE
36081133300,11366,1,FALSE
36081133900,11366,1,FALSE
36081134100,11365,0.997971602434077,FALSE
36081134700,11365,0.96797703180212,FALSE
36081136700,11364,1,FALSE
36081137700,11364,1,FALSE
36081138501,11364,0.992739273927392,FALSE
36081138502,11364,0.857142857142857,FALSE
36081139900,11364,1,FALSE
36081140300,11364,1,FALSE
36081140901,11364,1,FALSE
36081140902,11365,0.970223325062034,FALSE
36081141700,11365,0.817864619678995,FALSE
36081142900,11358,0.542387543252595,FALSE
36081143500,11364,1,FALSE
36081144100,11361,0.638163816381638,FALSE
36081144700,11361,0.947494033412887,FALSE
36081145101,11358,0.992771084337349,FALSE
36081145102,11361,0.605974395448079,FALSE
36081145900,11358,1,FALSE
36081146300,11361,1,FALSE
36081146700,11361,1,FALSE
36081147100,11361,1,FALSE
36081147900,11363,0.982241273729332,FALSE
36081148300,11363,1,FALSE
36081150701,11362,1,FALSE
36081150702,11362,0.989361702127659,FALSE
36081152901,11362,1,FALSE
36081152902,11362,1,FALSE
36081155101,11005,1,FALSE
36081155102,11004,0.843397478433974,FALSE
36081156700,11426,0.716101694915254,FALSE
36081157101,11426,0.938417618270799,FALSE
36081157102,11426,1,FALSE
36081157901,11004,0.692908653846153,FALSE
36081157902,11004,1,FALSE
36081157903,11001,0.930597014925373,FALSE
36081161700,11426,0.942587209302325,FALSE
36081162100,11426,0.684263448969331,FALSE
36085000300,10301,1,FALSE
36085000600,10305,0.983173076923076,FALSE
36085000700,10301,1,FALSE
36085000800,10305,1,FALSE
36085000900,10301,1,FALSE
36085001100,10301,1,FALSE
36085001700,10301,0.689407540394973,FALSE
36085001800,10305,1,FALSE
36085002001,10305,1,FALSE
36085002002,10305,1,FALSE
36085002100,10304,0.812874251497005,FALSE
36085002700,10304,1,FALSE
36085002900,10304,1,FALSE
36085003300,10304,0.751111111111111,FALSE
36085003600,10305,1,FALSE
36085003900,10301,1,FALSE
36085004000,10304,1,FALSE
36085004700,10301,0.659793814432989,FALSE
36085005000,10304,0.877815699658703,FALSE
36085005900,10301,0.977718360071301,TRUE
36085006400,10305,1,FALSE
36085006700,10301,0.870646766169154,TRUE
36085007000,10305,1,FALSE
36085007400,10305,1,FALSE
36085007500,10301,1,FALSE
36085007700,10301,1,FALSE
36085008100,10301,1,FALSE
36085009601,10304,0.666902905740609,FALSE
36085009602,10304,0.584653878231859,FALSE
36085009700,10310,0.998529411764705,TRUE
36085010500,10310,1,FALSE
36085011201,10305,0.653465346534653,FALSE
36085011202,10306,1,FALSE
36085011401,10306,0.53290529695024,FALSE
36085011402,10306,1,FALSE
36085012100,10310,0.98321554770318,TRUE
36085012200,10306,1,FALSE
36085012500,10310,1,FALSE
36085012804,10306,1,FALSE
36085012805,10306,1,FALSE
36085012806,10306,1,FALSE
36085013201,10306,1,FALSE
36085013203,10308,0.795441912173429,FALSE
36085013204,10306,1,FALSE
36085013301,10310,1,FALSE
36085013302,10310,0.960718294051627,FALSE
36085013400,10306,1,FALSE
36085013800,10306,1,FALSE
36085014100,10310,0.874439461883408,FALSE
36085014604,10308,0.638218923933209,FALSE
36085014605,10308,1,FALSE
36085014606,10306,0.599204375932371,FALSE
36085014607,10308,0.551724137931034,FALSE
36085014608,10308,1,FALSE
36085014700,10314,0.619369369369369,TRUE
36085015100,10314,0.694391934467548,TRUE
36085015400,10306,0,FALSE
36085015601,10308,0.565470852017937,FALSE
36085015602,10312,1,FALSE
36085015603,10308,0.613201320132013,FALSE
36085016901,10301,0.792008196721311,TRUE
36085017005,10312,1,FALSE
36085017007,10312,1,FALSE
36085017008,10312,1,FALSE
36085017009,10312,1,FALSE
36085017010,10312,1,FALSE
36085017011,10312,1,FALSE
36085017012,10312,1,FALSE
36085017300,10314,1,FALSE
36085017600,10312,1,FALSE
36085017700,10304,0.685961123110151,TRUE
36085018100,10306,0.452830188679245,TRUE
36085018701,10314,1,FALSE
36085018702,10314,1,FALSE
36085018901,10314,1,FALSE
36085018902,10314,1,FALSE
36085019700,10314,1,FALSE
36085019800,10309,0.904045643153526,FALSE
36085020100,10302,0.609620721554116,FALSE
36085020700,10302,0.98503740648379,FALSE
36085020801,10309,0.921849018955769,FALSE
36085020803,10309,1,FALSE
36085020804,10309,0.545691906005221,FALSE
36085021300,10302,0.984408602150537,FALSE
36085022300,10303,1,FALSE
36085022600,10309,1,FALSE
36085022800,10312,0.964285714285714,TRUE
36085023100,10303,1,FALSE
36085023900,10303,1,FALSE
36085024401,10307,0.920121951219512,FALSE
36085024402,10307,0.953822861468584,FALSE
36085024700,10302,0.978034682080924,FALSE
36085024800,10307,0.980945659844742,FALSE
36085025100,10314,0.630114566284779,FALSE
36085027301,10314,1,FALSE
36085027302,10314,1,FALSE
36085027702,10314,1,FALSE
36085027704,10314,1,FALSE
36085027705,10314,1,FALSE
36085027706,10314,1,FALSE
36085027900,10306,0.989675516224188,TRUE
36085029102,10314,1,FALSE
36085029103,10314,1,TRUE
36085029104,10314,1,FALSE
36085030301,10314,0.942270686337395,FALSE
36085030302,10303,0.908608490566037,FALSE
36085031901,10303,1,FALSE
36085031902,10303,1,FALSE
36085032300,10303,1,FALSE
